Filename,Compressed size,Uncompressed size
/nfs/images/media/morphosource/images/1/2/3/69526_ms_media_files_media_12317_archive_.zip,217686465,221302
/nfs/images/media/morphosource/images/1/2/3/41762_ms_media_files_media_12345_archive_.zip,742055816,786650
/nfs/images/media/morphosource/images/1/2/3/25631_ms_media_files_media_12304_archive_.zip,113155649,169444
/nfs/images/media/morphosource/images/1/2/3/4429_ms_media_files_media_12325_archive_.zip,214019204,542901
/nfs/images/media/morphosource/images/1/2/3/77540_ms_media_files_media_12353_archive_.zip,74558929,99812
/nfs/images/media/morphosource/images/1/2/3/92582_ms_media_files_media_12370_archive_.zip,129041731,443574
/nfs/images/media/morphosource/images/1/2/3/32192_ms_media_files_media_12301_archive_.zip,83139093,170003
/nfs/images/media/morphosource/images/1/2/3/39472_ms_media_files_media_12394_archive_.zip,56690057,83812
/nfs/images/media/morphosource/images/1/2/3/23678_ms_media_files_media_12309_archive_.zip,189039274,530917
/nfs/images/media/morphosource/images/1/2/3/12714_ms_media_files_media_12367_archive_.zip,63648778,116116
/nfs/images/media/morphosource/images/1/2/3/69360_ms_media_files_media_12387_archive_.zip,70305044,130204
/nfs/images/media/morphosource/images/1/2/3/40236_ms_media_files_media_12333_archive_.zip,119725860,213924
/nfs/images/media/morphosource/images/1/2/3/75971_ms_media_files_media_12391_archive_.zip,169817695,307612
/nfs/images/media/morphosource/images/1/2/3/1826_ms_media_files_media_12337_archive_.zip,196816541,279588
/nfs/images/media/morphosource/images/1/2/3/90510_ms_media_files_media_12398_archive_.zip,619231864,592628
/nfs/images/media/morphosource/images/1/2/3/10979_ms_media_files_media_12374_archive_.zip,108347813,440102
/nfs/images/media/morphosource/images/1/2/3/69068_ms_media_files_media_12358_archive_.zip,48826419,92643
/nfs/images/media/morphosource/images/1/2/3/63736_ms_media_files_media_12377_archive_.zip,148943986,507751
/nfs/images/media/morphosource/images/1/2/3/39940_ms_media_files_media_12381_archive_.zip,717936020,1230213
/nfs/images/media/morphosource/images/1/2/3/68984_ms_media_files_media_12361_archive_.zip,139642953,492433
/nfs/images/media/morphosource/images/1/2/3/52994_ms_media_files_media_12341_archive_.zip,74633650,109012
/nfs/images/media/morphosource/images/1/2/3/487_ms_media_files_media_12322_archive_.zip,66692508,220989
/nfs/images/media/morphosource/images/1/2/3/44607_ms_media_files_media_12330_archive_.zip,56160774,74188
/nfs/images/media/morphosource/images/1/2/3/49751_ms_media_files_media_12313_archive_.zip,200137287,494037
/nfs/images/media/morphosource/images/1/2/3/5126_ms_media_files_media_12349_archive_.zip,134855098,275748
/nfs/images/media/morphosource/images/1/2/3/1421_ms_media_files_media_12364_archive_.zip,88634997,373859
/nfs/images/media/morphosource/images/1/2/4/32034_ms_media_files_media_12458_archive_.zip,111976226,450822
/nfs/images/media/morphosource/images/1/2/4/82288_ms_media_files_media_12402_archive_.zip,219375131,209390
/nfs/images/media/morphosource/images/1/2/4/91562_ms_media_files_media_12485_archive_.zip,850470811,1073274
/nfs/images/media/morphosource/images/1/2/4/14704_ms_media_files_media_12408_archive_.zip,218301400,229375
/nfs/images/media/morphosource/images/1/2/4/12501_ms_media_files_media_12495_archive_.zip,12275311261,7913078
/nfs/images/media/morphosource/images/1/2/4/42035_ms_media_files_media_12483_archive_.zip,1962354897,1961316
/nfs/images/media/morphosource/images/1/2/4/31336_ms_media_files_media_12448_archive_.zip,248786398,961043
/nfs/images/media/morphosource/images/1/2/4/33384_ms_media_files_media_12455_archive_.zip,1833405018,2849074
/nfs/images/media/morphosource/images/1/2/4/89415_ms_media_files_media_12438_archive_.zip,20989182,116618
/nfs/images/media/morphosource/images/1/2/4/17057_ms_media_files_media_12472_archive_.zip,1763491968,1976546
/nfs/images/media/morphosource/images/1/2/4/23129_ms_media_files_media_12486_archive_.zip,858439276,1081844
/nfs/images/media/morphosource/images/1/2/4/33148_ms_media_files_media_12445_archive_.zip,1367655978,822690
/nfs/images/media/morphosource/images/1/2/4/44419_ms_media_files_media_12432_archive_.zip,2858137675,1968980
/nfs/images/media/morphosource/images/1/2/4/34583_ms_media_files_media_12470_archive_.zip,97104864,527920
/nfs/images/media/morphosource/images/1/2/4/66365_ms_media_files_media_12457_archive_.zip,45148966,270654
/nfs/images/media/morphosource/images/1/2/4/24891_ms_media_files_media_12474_archive_.zip,99581454,527920
/nfs/images/media/morphosource/images/1/2/4/13622_ms_media_files_media_12489_archive_.zip,1707201945,1643700
/nfs/images/media/morphosource/images/1/2/4/44942_ms_media_files_media_12488_archive_.zip,82301336,527932
/nfs/images/media/morphosource/images/1/2/4/82362_ms_media_files_media_12499_archive_.zip,12630615729,7974702
/nfs/images/media/morphosource/images/1/2/4/26315_ms_media_files_media_12480_archive_.zip,107129821,527932
/nfs/images/media/morphosource/images/1/2/4/35165_ms_media_files_media_12476_archive_.zip,640506536,864338
/nfs/images/media/morphosource/images/1/2/4/27581_ms_media_files_media_12471_archive_.zip,1746634919,1961034
/nfs/images/media/morphosource/images/1/2/4/85597_ms_media_files_media_12437_archive_.zip,38506508,173540
/nfs/images/media/morphosource/images/1/2/4/25512_ms_media_files_media_12447_archive_.zip,247459972,1048091
/nfs/images/media/morphosource/images/1/2/4/23946_ms_media_files_media_12454_archive_.zip,74683769,346127
/nfs/images/media/morphosource/images/1/2/4/43690_ms_media_files_media_12475_archive_.zip,633541950,858268
/nfs/images/media/morphosource/images/1/2/4/49504_ms_media_files_media_12498_archive_.zip,12491685928,7912918
/nfs/images/media/morphosource/images/1/2/4/66856_ms_media_files_media_12405_archive_.zip,112404846,111620
/nfs/images/media/morphosource/images/1/2/4/85757_ms_media_files_media_12441_archive_.zip,2028180274,1254018
/nfs/images/media/morphosource/images/1/2/4/21629_ms_media_files_media_12433_archive_.zip,35941027,197122
/nfs/images/media/morphosource/images/1/2/4/55483_ms_media_files_media_12449_archive_.zip,948360672,1601613
/nfs/images/media/morphosource/images/1/2/4/34475_ms_media_files_media_12456_archive_.zip,197105673,659770
/nfs/images/media/morphosource/images/1/2/4/92848_ms_media_files_media_12493_archive_.zip,90439019,527942
/nfs/images/media/morphosource/images/1/2/4/66826_ms_media_files_media_12496_archive_.zip,12396046078,7975104
/nfs/images/media/morphosource/images/1/2/4/79382_ms_media_files_media_12490_archive_.zip,1706817276,1643102
/nfs/images/media/morphosource/images/1/2/4/72528_ms_media_files_media_12411_archive_.zip,64303264,112805
/nfs/images/media/morphosource/images/1/2/4/79440_ms_media_files_media_12451_archive_.zip,327210167,1149323
/nfs/images/media/morphosource/images/1/2/4/23264_ms_media_files_media_12450_archive_.zip,498027386,1533767
/nfs/images/media/morphosource/images/1/2/6/23631_ms_media_files_media_12651_archive_.zip,820222527,0
/nfs/images/media/morphosource/images/1/2/6/75081_ms_media_files_media_12654_archive_.zip,767861541,0
/nfs/images/media/morphosource/images/1/2/6/22477_ms_media_files_media_12641_archive_.zip,296724733,0
/nfs/images/media/morphosource/images/1/2/6/92706_ms_media_files_media_12645_archive_.zip,246951392,0
/nfs/images/media/morphosource/images/1/2/6/90986_ms_media_files_media_12666_archive_.zip,3712747705,78
/nfs/images/media/morphosource/images/1/2/6/58631_ms_media_files_media_12681_archive_.zip,428623740,490866
/nfs/images/media/morphosource/images/1/2/6/21969_ms_media_files_media_12689_archive_.zip,360989022,416764
/nfs/images/media/morphosource/images/1/2/6/31188_ms_media_files_media_12693_archive_.zip,518082923,527686
/nfs/images/media/morphosource/images/1/2/6/88063_ms_media_files_media_12653_archive_.zip,817862909,0
/nfs/images/media/morphosource/images/1/2/6/58190_ms_media_files_media_12625_archive_.zip,860308508,72
/nfs/images/media/morphosource/images/1/2/6/89255_ms_media_files_media_12674_archive_.zip,54580245,0
/nfs/images/media/morphosource/images/1/2/6/4342_ms_media_files_media_12618_archive_.zip,338511736,1022776
/nfs/images/media/morphosource/images/1/2/6/76976_ms_media_files_media_12609_archive_.zip,1156877451,1417434
/nfs/images/media/morphosource/images/1/2/6/50623_ms_media_files_media_12627_archive_.zip,1717409516,53
/nfs/images/media/morphosource/images/1/2/6/7844_ms_media_files_media_12602_archive_.zip,3037345655,0
/nfs/images/media/morphosource/images/1/2/6/75321_ms_media_files_media_12698_archive_.zip,457661705,0
/nfs/images/media/morphosource/images/1/2/6/43396_ms_media_files_media_12699_archive_.zip,604498933,685326
/nfs/images/media/morphosource/images/1/2/6/39255_ms_media_files_media_12637_archive_.zip,167012875,749598
/nfs/images/media/morphosource/images/1/2/6/76823_ms_media_files_media_12655_archive_.zip,457099248,0
/nfs/images/media/morphosource/images/1/2/6/55036_ms_media_files_media_12622_archive_.zip,534044083,143970
/nfs/images/media/morphosource/images/1/2/6/28693_ms_media_files_media_12660_archive_.zip,4266916390,79
/nfs/images/media/morphosource/images/1/2/6/75427_ms_media_files_media_12638_archive_.zip,464573956,0
/nfs/images/media/morphosource/images/1/2/6/19860_ms_media_files_media_12639_archive_.zip,271827520,0
/nfs/images/media/morphosource/images/1/2/6/42144_ms_media_files_media_12690_archive_.zip,81643604,0
/nfs/images/media/morphosource/images/1/2/6/38165_ms_media_files_media_12684_archive_.zip,283367754,0
/nfs/images/media/morphosource/images/1/2/6/53967_ms_media_files_media_12615_archive_.zip,263035218,583674
/nfs/images/media/morphosource/images/1/2/6/62460_ms_media_files_media_12650_archive_.zip,644287979,0
/nfs/images/media/morphosource/images/1/2/6/99184_ms_media_files_media_12688_archive_.zip,526617278,0
/nfs/images/media/morphosource/images/1/2/6/55759_ms_media_files_media_12644_archive_.zip,216228170,0
/nfs/images/media/morphosource/images/1/2/6/78372_ms_media_files_media_12603_archive_.zip,583753882,711114
/nfs/images/media/morphosource/images/1/2/6/5638_ms_media_files_media_12606_archive_.zip,523486414,698408
/nfs/images/media/morphosource/images/1/2/6/51811_ms_media_files_media_12675_archive_.zip,44821710,0
/nfs/images/media/morphosource/images/1/2/6/90106_ms_media_files_media_12673_archive_.zip,43497450,0
/nfs/images/media/morphosource/images/1/2/6/90406_ms_media_files_media_12621_archive_.zip,1961850765,1960430
/nfs/images/media/morphosource/images/1/2/6/74978_ms_media_files_media_12648_archive_.zip,536428197,0
/nfs/images/media/morphosource/images/1/2/6/11139_ms_media_files_media_12633_archive_.zip,111976226,450822
/nfs/images/media/morphosource/images/1/2/6/91128_ms_media_files_media_12649_archive_.zip,381491971,0
/nfs/images/media/morphosource/images/1/2/6/91466_ms_media_files_media_12647_archive_.zip,758391582,0
/nfs/images/media/morphosource/images/1/2/6/6171_ms_media_files_media_12667_archive_.zip,111750948,23816
/nfs/images/media/morphosource/images/1/2/6/95832_ms_media_files_media_12612_archive_.zip,772101244,1158930
/nfs/images/media/morphosource/images/1/2/6/61235_ms_media_files_media_12646_archive_.zip,288429465,0
/nfs/images/media/morphosource/images/1/2/2/21192_ms_media_files_media_12264_archive_.zip,98479165,278690
/nfs/images/media/morphosource/images/1/2/2/86003_ms_media_files_media_12266_archive_.zip,175686209,586590
/nfs/images/media/morphosource/images/1/2/2/14208_ms_media_files_media_12222_archive_.zip,268812399,514004
/nfs/images/media/morphosource/images/1/2/2/56961_ms_media_files_media_12284_archive_.zip,610776166,577060
/nfs/images/media/morphosource/images/1/2/2/97605_ms_media_files_media_12250_archive_.zip,670120304,1911025
/nfs/images/media/morphosource/images/1/2/2/33271_ms_media_files_media_12275_archive_.zip,205247491,338821
/nfs/images/media/morphosource/images/1/2/2/28212_ms_media_files_media_12281_archive_.zip,69947077,143972
/nfs/images/media/morphosource/images/1/2/2/54187_ms_media_files_media_12225_archive_.zip,588383960,1167764
/nfs/images/media/morphosource/images/1/2/2/17037_ms_media_files_media_12295_archive_.zip,133306336,239044
/nfs/images/media/morphosource/images/1/2/2/27428_ms_media_files_media_12206_archive_.zip,149953406,500342
/nfs/images/media/morphosource/images/1/2/2/61150_ms_media_files_media_12210_archive_.zip,476343511,888068
/nfs/images/media/morphosource/images/1/2/2/3226_ms_media_files_media_12216_archive_.zip,207021266,500812
/nfs/images/media/morphosource/images/1/2/2/90443_ms_media_files_media_12234_archive_.zip,1617991572,2064468
/nfs/images/media/morphosource/images/1/2/2/94995_ms_media_files_media_12259_archive_.zip,114637593,222206
/nfs/images/media/morphosource/images/1/2/2/11043_ms_media_files_media_12256_archive_.zip,172800881,175716
/nfs/images/media/morphosource/images/1/2/2/31319_ms_media_files_media_12240_archive_.zip,492750186,681236
/nfs/images/media/morphosource/images/1/2/2/73575_ms_media_files_media_12231_archive_.zip,195239635,436434
/nfs/images/media/morphosource/images/1/2/2/62581_ms_media_files_media_12254_archive_.zip,163438544,255790
/nfs/images/media/morphosource/images/1/2/2/64639_ms_media_files_media_12272_archive_.zip,329916918,530837
/nfs/images/media/morphosource/images/1/2/2/30092_ms_media_files_media_12251_archive_.zip,138603746,185118
/nfs/images/media/morphosource/images/1/2/2/89271_ms_media_files_media_12291_archive_.zip,109459353,354789
/nfs/images/media/morphosource/images/1/2/2/91156_ms_media_files_media_12261_archive_.zip,65399381,96636
/nfs/images/media/morphosource/images/1/2/2/66693_ms_media_files_media_12298_archive_.zip,118160501,211764
/nfs/images/media/morphosource/images/1/2/2/34340_ms_media_files_media_12269_archive_.zip,763719039,766359
/nfs/images/media/morphosource/images/1/2/2/17063_ms_media_files_media_12213_archive_.zip,363327827,927269
/nfs/images/media/morphosource/images/1/2/2/27575_ms_media_files_media_12202_archive_.zip,209206841,554245
/nfs/images/media/morphosource/images/1/2/0/19639_ms_media_files_media_12053_archive_.zip,310923929,607946
/nfs/images/media/morphosource/images/1/2/0/72465_ms_media_files_media_12091_archive_.zip,322987717,777830
/nfs/images/media/morphosource/images/1/2/0/90164_ms_media_files_media_12025_archive_.zip,346828826,677524
/nfs/images/media/morphosource/images/1/2/0/64137_ms_media_files_media_12014_archive_.zip,4429165249,7992168
/nfs/images/media/morphosource/images/1/2/0/9891_ms_media_files_media_12008_archive_.zip,35194732,71950
/nfs/images/media/morphosource/images/1/2/0/55137_ms_media_files_media_12099_archive_.zip,508866254,0
/nfs/images/media/morphosource/images/1/2/0/53741_ms_media_files_media_12060_archive_.zip,874260068,1101082
/nfs/images/media/morphosource/images/1/2/0/30456_ms_media_files_media_12046_archive_.zip,283119114,593626
/nfs/images/media/morphosource/images/1/2/0/48511_ms_media_files_media_12002_archive_.zip,17805980,49790
/nfs/images/media/morphosource/images/1/2/0/5713_ms_media_files_media_12028_archive_.zip,21254868,96756
/nfs/images/media/morphosource/images/1/2/0/99440_ms_media_files_media_12037_archive_.zip,229731569,518570
/nfs/images/media/morphosource/images/1/2/0/92133_ms_media_files_media_12019_archive_.zip,19730270,90068
/nfs/images/media/morphosource/images/1/2/0/43601_ms_media_files_media_12005_archive_.zip,26780452,56290
/nfs/images/media/morphosource/images/1/2/0/68840_ms_media_files_media_12093_archive_.zip,257048249,596470
/nfs/images/media/morphosource/images/1/2/0/59288_ms_media_files_media_12057_archive_.zip,152956049,442260
/nfs/images/media/morphosource/images/1/2/0/43155_ms_media_files_media_12011_archive_.zip,57054272,116812
/nfs/images/media/morphosource/images/1/2/0/71680_ms_media_files_media_12040_archive_.zip,294806383,533978
/nfs/images/media/morphosource/images/1/2/0/73614_ms_media_files_media_12050_archive_.zip,327712367,674532
/nfs/images/media/morphosource/images/1/2/0/32825_ms_media_files_media_12034_archive_.zip,336118340,641474
/nfs/images/media/morphosource/images/1/2/0/61545_ms_media_files_media_12031_archive_.zip,2643079612,6661928
/nfs/images/media/morphosource/images/1/2/0/1504_ms_media_files_media_12064_archive_.zip,232841352,545402
/nfs/images/media/morphosource/images/1/2/0/87225_ms_media_files_media_12043_archive_.zip,360163737,807882
/nfs/images/media/morphosource/images/1/2/0/49520_ms_media_files_media_12022_archive_.zip,3308482311,3629614
/nfs/images/media/morphosource/images/1/2/0/60153_ms_media_files_media_12067_archive_.zip,696046347,1158292
/nfs/images/media/morphosource/images/1/0/72206_ms_media_media_1058_archive_.zip,1866341666,2069862
/nfs/images/media/morphosource/images/1/0/82574_ms_media_media_1031_archive_.zip,279121550,640367
/nfs/images/media/morphosource/images/1/0/63170_ms_media_media_1001_archive_.zip,1065636,1064653
/nfs/images/media/morphosource/images/1/0/84174_ms_media_media_1064_archive_.zip,237496005,611961
/nfs/images/media/morphosource/images/1/0/36035_ms_media_media_1096_archive_.zip,31994506,161277
/nfs/images/media/morphosource/images/1/0/9510_ms_media_media_1098_archive_.zip,43176856,214737
/nfs/images/media/morphosource/images/1/0/52679_ms_media_media_1046_archive_.zip,1649342998,1942790
/nfs/images/media/morphosource/images/1/0/40980_ms_media_media_1025_archive_.zip,101140773,480631
/nfs/images/media/morphosource/images/1/0/59074_ms_media_media_1043_archive_.zip,780270916,697130
/nfs/images/media/morphosource/images/1/0/14599_ms_media_media_1019_archive_.zip,360514219,797153
/nfs/images/media/morphosource/images/1/0/12679_ms_media_media_1040_archive_.zip,1758176897,1585346
/nfs/images/media/morphosource/images/1/0/59846_ms_media_media_1028_archive_.zip,87812123,372241
/nfs/images/media/morphosource/images/1/0/63492_ms_media_media_1091_archive_.zip,28711190,146499
/nfs/images/media/morphosource/images/1/0/99985_ms_media_media_1076_archive_.zip,164452672,640968
/nfs/images/media/morphosource/images/1/0/22265_ms_media_media_1067_archive_.zip,300478210,782333
/nfs/images/media/morphosource/images/1/0/58159_ms_media_media_1070_archive_.zip,114034120,931338
/nfs/images/media/morphosource/images/1/0/61178_ms_media_media_1090_archive_.zip,35922472,156267
/nfs/images/media/morphosource/images/1/0/81864_ms_media_media_1049_archive_.zip,486475610,692870
/nfs/images/media/morphosource/images/1/0/54020_ms_media_media_1089_archive_.zip,25296090,111177
/nfs/images/media/morphosource/images/1/0/78010_ms_media_media_1016_archive_.zip,947555377,1232087
/nfs/images/media/morphosource/images/1/0/87250_ms_media_media_1022_archive_.zip,143329806,310321
/nfs/images/media/morphosource/images/1/0/83930_ms_media_media_1079_archive_.zip,158195191,869884
/nfs/images/media/morphosource/images/1/0/88614_ms_media_media_1087_archive_.zip,22941315,114797
/nfs/images/media/morphosource/images/1/0/91471_ms_media_media_1073_archive_.zip,126664309,587666
/nfs/images/media/morphosource/images/1/0/34676_ms_media_media_1061_archive_.zip,848958252,1143609
/nfs/images/media/morphosource/images/1/0/51850_ms_media_media_1092_archive_.zip,26363895,132549
/nfs/images/media/morphosource/images/1/0/10166_ms_media_media_1088_archive_.zip,101145327,324077
/nfs/images/media/morphosource/images/1/0/15109_ms_media_media_1034_archive_.zip,1341073236,1712233
/nfs/images/media/morphosource/images/1/0/61356_ms_media_media_1093_archive_.zip,65341646,214133
/nfs/images/media/morphosource/images/1/0/27746_ms_media_media_1095_archive_.zip,69813562,225821
/nfs/images/media/morphosource/images/1/0/38023_ms_media_media_1052_archive_.zip,109050478,405030
/nfs/images/media/morphosource/images/1/0/27545_ms_media_media_1055_archive_.zip,1966539329,1262886
/nfs/images/media/morphosource/images/1/0/29269_ms_media_media_1097_archive_.zip,32308750,161241
/nfs/images/media/morphosource/images/1/0/96225_ms_media_media_1094_archive_.zip,54640041,270159
/nfs/images/media/morphosource/images/1/0/87160_ms_media_media_1037_archive_.zip,99381816,477773
/nfs/images/media/morphosource/images/1/0/7/77284_ms_media_files_media_10732_archive_.zip,50407411,109
/nfs/images/media/morphosource/images/1/0/7/47698_ms_media_files_media_10714_archive_.zip,15239456,113
/nfs/images/media/morphosource/images/1/0/7/19575_ms_media_files_media_10780_archive_.zip,80306925,108
/nfs/images/media/morphosource/images/1/0/7/38949_ms_media_files_media_10730_archive_.zip,55743180,109
/nfs/images/media/morphosource/images/1/0/7/51394_ms_media_files_media_10787_archive_.zip,18258725,109
/nfs/images/media/morphosource/images/1/0/7/96088_ms_media_files_media_10749_archive_.zip,11803797,112
/nfs/images/media/morphosource/images/1/0/7/65621_ms_media_files_media_10756_archive_.zip,57158066,111
/nfs/images/media/morphosource/images/1/0/7/55463_ms_media_files_media_10734_archive_.zip,64086743,109
/nfs/images/media/morphosource/images/1/0/7/6882_ms_media_files_media_10763_archive_.zip,85266790,110
/nfs/images/media/morphosource/images/1/0/7/84408_ms_media_files_media_10712_archive_.zip,24525897,113
/nfs/images/media/morphosource/images/1/0/7/6344_ms_media_files_media_10721_archive_.zip,46782225,109
/nfs/images/media/morphosource/images/1/0/7/24407_ms_media_files_media_10790_archive_.zip,52348606,110
/nfs/images/media/morphosource/images/1/0/7/4758_ms_media_files_media_10741_archive_.zip,60139437,110
/nfs/images/media/morphosource/images/1/0/7/97459_ms_media_files_media_10750_archive_.zip,39049040,109
/nfs/images/media/morphosource/images/1/0/7/83839_ms_media_files_media_10700_archive_.zip,39059571,113
/nfs/images/media/morphosource/images/1/0/7/45978_ms_media_files_media_10775_archive_.zip,209102409,113
/nfs/images/media/morphosource/images/1/0/7/77850_ms_media_files_media_10731_archive_.zip,72527371,107
/nfs/images/media/morphosource/images/1/0/7/25846_ms_media_files_media_10715_archive_.zip,27825698,111
/nfs/images/media/morphosource/images/1/0/7/93051_ms_media_files_media_10782_archive_.zip,33090565,111
/nfs/images/media/morphosource/images/1/0/7/90200_ms_media_files_media_10769_archive_.zip,25442152,110
/nfs/images/media/morphosource/images/1/0/7/6480_ms_media_files_media_10752_archive_.zip,48348254,111
/nfs/images/media/morphosource/images/1/0/7/1233_ms_media_files_media_10760_archive_.zip,34772348,115
/nfs/images/media/morphosource/images/1/0/7/24911_ms_media_files_media_10719_archive_.zip,30914308,114
/nfs/images/media/morphosource/images/1/0/7/53326_ms_media_files_media_10754_archive_.zip,51137361,109
/nfs/images/media/morphosource/images/1/0/7/85821_ms_media_files_media_10768_archive_.zip,29074133,111
/nfs/images/media/morphosource/images/1/0/7/62453_ms_media_files_media_10773_archive_.zip,33848102,110
/nfs/images/media/morphosource/images/1/0/7/5818_ms_media_files_media_10799_archive_.zip,3490569953,3547078
/nfs/images/media/morphosource/images/1/0/7/56541_ms_media_files_media_10751_archive_.zip,45454037,110
/nfs/images/media/morphosource/images/1/0/7/4981_ms_media_files_media_10776_archive_.zip,54689714,112
/nfs/images/media/morphosource/images/1/0/7/43985_ms_media_files_media_10792_archive_.zip,18623314,110
/nfs/images/media/morphosource/images/1/0/7/60391_ms_media_files_media_10791_archive_.zip,88021794,109
/nfs/images/media/morphosource/images/1/0/7/91870_ms_media_files_media_10785_archive_.zip,97042322,110
/nfs/images/media/morphosource/images/1/0/7/48974_ms_media_files_media_10742_archive_.zip,88221794,108
/nfs/images/media/morphosource/images/1/0/7/17061_ms_media_files_media_10704_archive_.zip,56967640,112
/nfs/images/media/morphosource/images/1/0/7/30948_ms_media_files_media_10798_archive_.zip,3733176908,3934034
/nfs/images/media/morphosource/images/1/0/7/11946_ms_media_files_media_10770_archive_.zip,24206779,110
/nfs/images/media/morphosource/images/1/0/7/71309_ms_media_files_media_10764_archive_.zip,262122064,108
/nfs/images/media/morphosource/images/1/0/7/60159_ms_media_files_media_10724_archive_.zip,66164785,111
/nfs/images/media/morphosource/images/1/0/7/90939_ms_media_files_media_10735_archive_.zip,69456783,107
/nfs/images/media/morphosource/images/1/0/7/71600_ms_media_files_media_10720_archive_.zip,18417845,112
/nfs/images/media/morphosource/images/1/0/7/99172_ms_media_files_media_10771_archive_.zip,113384472,110
/nfs/images/media/morphosource/images/1/0/7/84043_ms_media_files_media_10728_archive_.zip,57670493,109
/nfs/images/media/morphosource/images/1/0/7/90285_ms_media_files_media_10797_archive_.zip,4234756123,3981126
/nfs/images/media/morphosource/images/1/0/7/69367_ms_media_files_media_10707_archive_.zip,34900096,112
/nfs/images/media/morphosource/images/1/0/7/47314_ms_media_files_media_10789_archive_.zip,17472051,109
/nfs/images/media/morphosource/images/1/0/7/14078_ms_media_files_media_10778_archive_.zip,86983110,108
/nfs/images/media/morphosource/images/1/0/7/33609_ms_media_files_media_10727_archive_.zip,63389568,108
/nfs/images/media/morphosource/images/1/0/7/36868_ms_media_files_media_10706_archive_.zip,45724316,112
/nfs/images/media/morphosource/images/1/0/7/13649_ms_media_files_media_10726_archive_.zip,55967851,107
/nfs/images/media/morphosource/images/1/0/7/22819_ms_media_files_media_10766_archive_.zip,15010446,111
/nfs/images/media/morphosource/images/1/0/7/3474_ms_media_files_media_10746_archive_.zip,83971768,111
/nfs/images/media/morphosource/images/1/0/7/55259_ms_media_files_media_10753_archive_.zip,46227137,109
/nfs/images/media/morphosource/images/1/0/7/9741_ms_media_files_media_10723_archive_.zip,37221048,111
/nfs/images/media/morphosource/images/1/0/7/36965_ms_media_files_media_10709_archive_.zip,20217661,113
/nfs/images/media/morphosource/images/1/0/7/79931_ms_media_files_media_10702_archive_.zip,19764507,113
/nfs/images/media/morphosource/images/1/0/7/13777_ms_media_files_media_10737_archive_.zip,64809907,107
/nfs/images/media/morphosource/images/1/0/7/48111_ms_media_files_media_10713_archive_.zip,18089288,113
/nfs/images/media/morphosource/images/1/0/7/7622_ms_media_files_media_10784_archive_.zip,46869962,111
/nfs/images/media/morphosource/images/1/0/7/84157_ms_media_files_media_10740_archive_.zip,80685302,108
/nfs/images/media/morphosource/images/1/0/7/60141_ms_media_files_media_10705_archive_.zip,46142266,110
/nfs/images/media/morphosource/images/1/0/7/11715_ms_media_files_media_10772_archive_.zip,108553485,110
/nfs/images/media/morphosource/images/1/0/7/50653_ms_media_files_media_10703_archive_.zip,38273403,110
/nfs/images/media/morphosource/images/1/0/7/554_ms_media_files_media_10701_archive_.zip,19100311,112
/nfs/images/media/morphosource/images/1/0/7/48100_ms_media_files_media_10762_archive_.zip,182447523,114
/nfs/images/media/morphosource/images/1/0/7/8854_ms_media_files_media_10761_archive_.zip,68615584,114
/nfs/images/media/morphosource/images/1/0/7/23833_ms_media_files_media_10739_archive_.zip,55695151,109
/nfs/images/media/morphosource/images/1/0/7/1432_ms_media_files_media_10783_archive_.zip,99896705,110
/nfs/images/media/morphosource/images/1/0/7/91604_ms_media_files_media_10717_archive_.zip,10060927,112
/nfs/images/media/morphosource/images/1/0/7/21518_ms_media_files_media_10744_archive_.zip,68555756,112
/nfs/images/media/morphosource/images/1/0/7/13572_ms_media_files_media_10793_archive_.zip,14943089,110
/nfs/images/media/morphosource/images/1/0/7/613_ms_media_files_media_10755_archive_.zip,36757255,111
/nfs/images/media/morphosource/images/1/0/7/78554_ms_media_files_media_10738_archive_.zip,57182438,109
/nfs/images/media/morphosource/images/1/0/7/27567_ms_media_files_media_10777_archive_.zip,87847171,108
/nfs/images/media/morphosource/images/1/0/7/15958_ms_media_files_media_10774_archive_.zip,31995951,110
/nfs/images/media/morphosource/images/1/0/7/91723_ms_media_files_media_10786_archive_.zip,88271382,112
/nfs/images/media/morphosource/images/1/0/7/18415_ms_media_files_media_10747_archive_.zip,78934841,112
/nfs/images/media/morphosource/images/1/0/7/20701_ms_media_files_media_10779_archive_.zip,49982758,110
/nfs/images/media/morphosource/images/1/0/7/34661_ms_media_files_media_10796_archive_.zip,4179871101,4134886
/nfs/images/media/morphosource/images/1/0/7/98192_ms_media_files_media_10716_archive_.zip,16649584,116
/nfs/images/media/morphosource/images/1/0/7/45765_ms_media_files_media_10748_archive_.zip,7695466,112
/nfs/images/media/morphosource/images/1/0/7/93444_ms_media_files_media_10759_archive_.zip,16277984,114
/nfs/images/media/morphosource/images/1/0/7/26598_ms_media_files_media_10708_archive_.zip,28411592,116
/nfs/images/media/morphosource/images/1/0/7/1595_ms_media_files_media_10718_archive_.zip,16784417,113
/nfs/images/media/morphosource/images/1/0/7/61854_ms_media_files_media_10745_archive_.zip,91650058,112
/nfs/images/media/morphosource/images/1/0/7/52618_ms_media_files_media_10711_archive_.zip,20488391,113
/nfs/images/media/morphosource/images/1/0/7/79377_ms_media_files_media_10788_archive_.zip,48421494,110
/nfs/images/media/morphosource/images/1/0/7/36260_ms_media_files_media_10710_archive_.zip,20076785,113
